price_millions,space,rooms,geo_lat,geo_lng,parking,water_heating,doorman,price_level,gas_network,balcony,linen_room,anomaly,anomaly_score
1.4,87,3,6.23932,-75.58988,0,0,0,5,1.0,0,1,0,-3.7237212975724
2.5,108,3,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-3.7275242755493
2.1,80,3,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-3.7344941389885
2.2,74,3,6.24408,-75.59508,0,0,1,5,1.0,1,1,0,-3.7352108209504
1.55,67,2,6.21976,-75.56633,1,0,0,5,1.0,1,1,0,-3.738529049493
2.174,68,2,6.25191,-75.60376,0,0,0,3,1.0,0,1,0,-3.7435991899093
1.3,55,1,6.21902,-75.60331,1,0.5,1,5,1.0,1,1,0,-3.7452429619947
1,65,2,6.24255,-75.56057,0,1,0,4,1.0,1,1,0,-3.7470279782087
0.85,58,2,6.23557,-75.60947,0,0,0,3,1.0,1,1,0,-3.7478293003515
1.3,65,1,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-3.7517992486213
1.5,74,2,6.24896,-75.61274,0,0,0,4,1.0,0,1,0,-3.7607196220789
2.4,90,3,6.26613,-75.59367,1,0,1,4,1.0,1,1,0,-3.7664880425589
2,84,3,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-3.7678822616492
1.05,80,3,6.25191,-75.60376,0,0,0,4,1.0,0,1,0,-3.7680356566463
2,71,3,6.20385,-75.57168,1,1,1,5,1.0,0,1,0,-3.7689689922336
1.05,70,3,6.2575,-75.60577,1,0,0,3,1.0,0,1,0,-3.7720340291829
0.9,60,3,6.23027,-75.59148,0,0,0,3,1.0,0,1,0,-3.7728120925709
2.4,75,3,6.19676,-75.57473,1,1,1,5,1.0,1,1,0,-3.7760833019153
0.95,65,2,6.2575,-75.60577,0,0,0,3,1.0,0,1,0,-3.7775184106868
1.15,64,3,6.23465,-75.57607,0,0,1,4,1.0,0,1,0,-3.784413338402
1.1,45,2,6.22109,-75.59548,0,0,0,3,1.0,0,1,0,-3.786139920302
1.3,50,1,6.24408,-75.59508,1,1,1,4,1.0,1,1,0,-3.78875717577
2.2,75,2,6.2407,-75.60679,1,0,0,5,1.0,1,1,0,-3.7962137802409
1.85,110,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.8037942102336
1.85,110,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.8037942102336
0.65,50,2,6.24408,-75.59508,0,0,0,3,1.0,1,1,0,-3.80740520671
1.8,90,3,6.2407,-75.60679,1,1,0,5,1.0,0,1,0,-3.8138122246479
1.8,90,3,6.2407,-75.60679,1,1,0,5,1.0,0,1,0,-3.8138122246479
0.85,54,2,6.24408,-75.59508,0,0,0,3,1.0,0,1,0,-3.8261938530696
0.9,52,2,6.23113,-75.60013,0,0,0,4,1.0,0,1,0,-3.8287364317834
0.75,60,2,6.24408,-75.59508,0,0,0,3,1.0,0,1,0,-3.8318258014238
0.95,45,2,6.24896,-75.61274,0,1,1,4,1.0,1,1,0,-3.8388469851236
0.78,42,2,6.24408,-75.59508,0,1,1,3,1.0,0,1,0,-3.8464320904324
1.35,90,3,6.23557,-75.60947,0,1,0,3,1.0,0,1,0,-3.8495134642594
1.85,75,3,6.19676,-75.57473,1,0,1,5,1.0,1,1,0,-3.8502522765102
1.85,75,3,6.19676,-75.57473,1,0,1,5,1.0,1,1,0,-3.8502522765102
1.85,75,3,6.19676,-75.57473,1,0,1,5,1.0,1,1,0,-3.8502522765102
0.96,70,3,6.25898,-75.61355,1,0,0.5,3,1.0,0,1,0,-3.8508676630682
0.95,57,2,6.24896,-75.61274,0,1,0,4,1.0,0,1,0,-3.8529198230422
1.25,100,3,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-3.8576391495322
2.3,80,3,6.19692,-75.57461,1,1,1,5,1.0,1,1,0,-3.8598259452736
1.8,72,3,6.21976,-75.56633,1,1,1,5,1.0,1,1,0,-3.8610375964897
1,50,2,6.22109,-75.59548,0,0,0,3,1.0,0,1,0,-3.8622977609018
0.85,45,2,6.24408,-75.59508,0,0,1,3,1.0,1,1,0,-3.8670378394945
0.85,45,2,6.24408,-75.59508,0,0,1,3,1.0,1,1,0,-3.8670378394945
0.9,47,3,6.24408,-75.59508,1,0,1,3,1.0,1,1,0,-3.869633449495
0.85,45,2,6.24408,-75.59508,0,0,0,3,1.0,1,1,0,-3.8736385686016
1.65,118,3,6.24307,-75.58122,1,1,0.5,5,1.0,1,1,0,-3.8795120588127
2,78,3,6.19676,-75.57473,1,1,1,5,1.0,0,1,0,-3.8829915071892
1.8,86,3,6.2407,-75.60679,1,1,0,5,1.0,0,1,0,-3.8849544543666
1.3,65,2,6.24255,-75.56057,0,1,0,4,1.0,1,1,0,-3.8850977130575
1.3,90,3,6.26567,-75.60541,1,1,0,5,1.0,0,1,0,-3.8865591334947
2.1,96,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.8871105718738
1.85,105,3,6.21086,-75.59868,1,1,1,5,1.0,1,1,0,-3.8955075769304
1.3,55,1,6.24408,-75.59508,1,1,1,4,1.0,1,1,0,-3.8969426773628
1.3,65,3,6.23042,-75.60727,1,0,0,4,1.0,0,1,0,-3.9001071988501
1.25,110,3,6.22109,-75.59548,0,1,0,3,1.0,1,1,0,-3.904975371949
1.45,90,3,6.26567,-75.60541,1,1,0,5,1.0,0,1,0,-3.9091308785329
1.2,78,3,6.24896,-75.61274,1,1,1,3,1.0,0,1,0,-3.9109988627453
1.5,47,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-3.9143508130536
1.8,84,3,6.21902,-75.60331,1,0,0,5,1.0,1,1,0,-3.9151740515711
0.8,40,2,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-3.9296798373329
1.75,84,3,6.21902,-75.60331,1,0,0,5,1.0,1,1,0,-3.9351838387131
1.1,54,2,6.23932,-75.58988,1,0,0,5,1.0,0,1,0,-3.9355125734177
1.8,78,3,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-3.9424109916317
0.95,45,2,6.23557,-75.60947,0,1,0,3,1.0,1,1,0,-3.9435014698427
1.8,90,3,6.2407,-75.60679,0,1,1,5,1.0,1,1,0,-3.9464269377731
1.5,90,3,6.24896,-75.61274,0,1,0,3,1.0,1,1,0,-3.9521608485781
0.9,42,2,6.24408,-75.59508,0,1,0,3,1.0,0,1,0,-3.9594733994868
0.8,45,2,6.24408,-75.59508,0,1,1,3,1.0,0,1,0,-3.9604436029903
1.5,85,3,6.23113,-75.60013,0,0,0,4,1.0,0,1,0,-3.9612543252798
1.5,85,3,6.23113,-75.60013,0,0,0,4,1.0,0,1,0,-3.9612543252798
0.68,48,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-3.964542398602
1.15,65,2,6.2512,-75.59107,0,0,0,5,1.0,0,1,0,-3.9693375641611
1.25,96,3,6.23113,-75.60013,0,0,0,4,1.0,1,1,0,-3.9696169881878
0.85,49,2,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-3.9715251817482
1.8,83,3,6.2207,-75.56947,1,1,1,5,1.0,1,1,0,-3.9739366665288
1.3,75,2,6.23042,-75.60727,0,0,0,5,1.0,1,1,0,-3.9794155687891
0.98,70,3,6.25898,-75.61355,0,1,0,4,1.0,1,1,0,-3.9815697591537
1.1,55,2,6.22941,-75.60168,0,0,0,4,1.0,0,1,0,-3.9839069678494
1,53,2,6.26613,-75.59367,0,0,1,4,1.0,0,1,0,-3.9872111589166
2.2,71,3,6.20202,-75.568,1,1,1,4,1.0,1,1,0,-3.9899316681832
2,90,3,6.26567,-75.60541,1,1,1,5,1.0,1,1,0,-3.992443379562
1,53,2,6.26613,-75.59367,0,0,0,4,1.0,0,1,0,-3.9938118880237
0.85,50,2,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-3.9964937742708
1,55,3,6.24408,-75.59508,0,0,1,3,1.0,1,1,0,-3.9966665619608
1.95,96,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.99876562484
1.7,78,3,6.24307,-75.58122,0,0,0,4,1.0,0,1,0,-4.0005593255327
1.7,78,3,6.24307,-75.58122,0,0,0,4,1.0,0,1,0,-4.0005593255327
1.7,78,3,6.24307,-75.58122,0,0,0,4,1.0,0,1,0,-4.0005593255327
1.7,78,3,6.24307,-75.58122,0,0,0,4,1.0,0,1,0,-4.0005593255327
0.8,60,2,6.24408,-75.59508,1,0,1,3,1.0,0,1,0,-4.0069961465649
0.75,47,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.011489144272
1.85,75,3,6.2207,-75.56947,1,1,1,5,1.0,1,1,0,-4.0128138131571
2.1,84,3,6.26567,-75.60541,1,1,1,5,1.0,1,1,0,-4.0146153249852
1.85,70,3,6.2207,-75.56947,1,1,1,5,1.0,1,1,0,-4.0156780517002
1.6,80,2,6.21976,-75.56633,1,0,1,4,1.0,1,1,0,-4.0157456336962
1.6,69,3,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.0169499695736
1.65,78,3,6.21902,-75.60331,1,0,1,5,1.0,1,1,0,-4.0183499993031
2.2,95,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.0209494561167
2,100,3,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-4.0216808431022
1.15,60,3,6.26567,-75.60541,0,1,1,3,1.0,0,1,0,-4.0221735955523
1.5,100,2,6.26567,-75.60541,0,1,0,5,1.0,1,1,0,-4.0233991234111
1.5,50,1,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-4.0239585473511
1.6,100,3,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.0250030842074
2,95,3,6.21902,-75.60331,1,1,1,4,1.0,0,1,0,-4.0308849621296
1.5,48,1,6.2512,-75.59107,1,1,0.5,4,1.0,0,1,0,-4.0315521160383
0.75,50,2,6.23027,-75.59148,0,0,0,4,1.0,1,1,0,-4.0339275268271
1.2,60,2,6.24896,-75.61274,0,1,0,4,1.0,0,1,0,-4.0387131289175
1.05,45,2,6.23584,-75.59159,0,0,0,3,1.0,1,1,0,-4.0518268533165
1.8,97,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.0522204775409
0.72,45,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.0557783803443
1.65,54,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.0626286707085
1.65,54,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.0626286707085
1.2,50,2,6.24909,-75.59132,0,0,0,4,1.0,0,1,0,-4.0630288009228
1.2,56,3,6.26567,-75.60541,0,1,1,4,1.0,0,1,0,-4.0650544182332
1.3,110,2,6.23584,-75.59159,1,1,1,5,1.0,1,1,0,-4.0691941505984
1.3,80,3,6.24896,-75.61274,0,1,0,3,1.0,1,1,0,-4.0734892663219
1.8,90,3,6.2407,-75.60679,1,1,1,5,1.0,1,1,0,-4.0793735437764
0.9,54,3,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.0815502447214
2.2,108,3,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-4.0850611794862
1.35,60,2,6.24408,-75.59508,1,0,1,5,1.0,0,1,0,-4.0886760337122
2,84,3,6.26567,-75.60541,1,1,1,5,1.0,1,1,0,-4.092493739732
0.95,50,2,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-4.0963764042322
0.8,50,2,6.24408,-75.59508,0,1,1,3,1.0,0,1,0,-4.096391539617
1.2,90,3,6.22109,-75.59548,0,0,0,3,1.0,1,1,0,-4.098406276341
1.5,100,3,6.24408,-75.59508,1,0,1,4,1.0,1,1,0,-4.0989625901663
1.3,70,3,6.23557,-75.60947,0,1,0,4,1.0,0,1,0,-4.1002869158886
1.35,97,3,6.23113,-75.60013,1,0,0,4,1.0,1,1,0,-4.1007117771833
1.2,50,2,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1021427579657
1.2,50,2,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1021427579657
0.75,47,2,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-4.1022764076035
0.799,55,3,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-4.1065781810695
1.6,60,3,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1071730895781
1,55,2,6.25191,-75.60376,0,0,1,4,1.0,1,1,0,-4.1074927944861
0.8,45,2,6.234,-75.57743,0,0.5,0,3,1.0,0,1,0,-4.1079380200259
1.5,87,3,6.2407,-75.60679,1,0,0,4,1.0,1,1,0,-4.1104228911842
2.25,88,3,6.24909,-75.59132,1,1,0,5,1.0,1,1,0,-4.115139960627
1.25,65,3,6.2575,-75.60577,0,1,0,3,1.0,0,1,0,-4.1171862837949
1.6,102,2,6.23584,-75.59159,1,1,0,5,1.0,0,1,0,-4.1199969918554
0.98,65,3,6.24408,-75.59508,0,0,0,3,1.0,1,1,0,-4.1227409478167
0.9,45,2,6.24896,-75.61274,0,0.5,1,4,1.0,1,1,0,-4.126244928771
1.5,55,2,6.21902,-75.60331,1,0,1,5,1.0,1,1,0,-4.1270083689716
0.98,80,3,6.25191,-75.60376,1,0,0,4,1.0,1,1,0,-4.1279183651522
1.7,80,3,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1284299950362
1.7,80,3,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1284299950362
1.8,78,3,6.21902,-75.60331,1,1,1,2,1.0,1,1,0,-4.1284737982869
1.76,90,3,6.26567,-75.60541,1,1,0,5,1.0,1,1,0,-4.1297835516658
1.8,67,3,6.21902,-75.60331,1,1,1,2,1.0,1,1,0,-4.1347751230818
1.35,60,3,6.23042,-75.60727,0,1,0,4,1.0,0,1,0,-4.136416156311
0.8,42,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1377109204335
1.9,90,3,6.23584,-75.59159,0,0,0,4,1.0,1,1,0,-4.1405037522643
1.05,60,2,6.26567,-75.60541,0,0,1,4,1.0,1,1,0,-4.1441886266914
1.75,70,3,6.21902,-75.60331,1,1,1,5,1.0,0,1,0,-4.1453528327838
1.2,42,2,6.23042,-75.60727,0,0.5,0,3,1.0,0,1,0,-4.145935363199
1.6,98,3,6.25356,-75.59456,1,0,0,4,1.0,1,1,0,-4.1528540320723
1.6,98,3,6.25356,-75.59456,1,0,0,4,1.0,1,1,0,-4.1528540320723
1.6,98,3,6.25356,-75.59456,1,0,0,4,1.0,1,1,0,-4.1528540320723
1.6,98,3,6.25356,-75.59456,1,0,0,4,1.0,1,1,0,-4.1528540320723
1.6,98,3,6.25356,-75.59456,1,0,0,4,1.0,1,1,0,-4.1528540320723
1.75,68,2,6.20158,-75.57227,1,1,1,5,1.0,0,1,0,-4.1528700832084
0.7,58,2,6.24408,-75.59508,0,1,1,3,1.0,0,1,0,-4.15507172409
1.75,74,3,6.26826,-75.58715,1,0,1,5,1.0,1,1,0,-4.155718599755
1,67,3,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-4.1559912863127
0.75,55,2,6.24408,-75.59508,1,0,0,3,1.0,1,1,0,-4.1565113891038
1.1,57,2,6.2512,-75.59107,0,0,0,4,1.0,0,1,0,-4.1589658418503
2,87,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.1600396716306
1.65,60,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.1624678427831
1.3,64,3,6.21086,-75.59868,1,0,1,4,1.0,0,1,0,-4.1628624715257
1.4,52,3,6.26613,-75.59367,0,0,1,4,1.0,1,1,0,-4.1642926789135
1.4,52,3,6.26613,-75.59367,0,0,1,4,1.0,1,1,0,-4.1642926789135
1.4,52,3,6.26613,-75.59367,0,0,1,4,1.0,1,1,0,-4.1642926789135
1.4,52,3,6.26613,-75.59367,0,0,1,4,1.0,1,1,0,-4.1642926789135
1.4,52,3,6.26613,-75.59367,0,0,1,4,1.0,1,1,0,-4.1642926789135
1.45,75,1,6.22941,-75.60168,1,1,0.5,5,1.0,1,1,0,-4.1659226238925
1.3,94,2,6.26567,-75.60541,0,1,0,5,1.0,1,1,0,-4.1668670931503
1,63,3,6.23113,-75.60013,0,1,1,3,1.0,0,1,0,-4.1698637428181
0.97,50,2,6.23527,-75.59969,0,1,0,3,1.0,0,1,0,-4.1701495792879
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
0.8,43,2,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1704529947657
1.7,100,3,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-4.1727149808784
1.57,60,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.1763112587882
1.2,60,2,6.26567,-75.60541,1,1,1,5,1.0,0,1,0,-4.1781774524398
1.3,87,3,6.23113,-75.60013,0,0,0,4,1.0,1,1,0,-4.1790750137491
0.9,45,2,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-4.1807140071753
1.5,60,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.181196650977
0.85,50,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.1839336377644
1.4,102,3,6.22109,-75.59548,1,1,0,4,1.0,0,1,0,-4.1845604133311
1.68,75,3,6.26613,-75.59367,1,0,0,5,1.0,1,1,0,-4.1871248150959
1.1,55,3,6.24408,-75.59508,1,0,1,3,1.0,1,1,0,-4.189403263991
1.1,55,3,6.24408,-75.59508,1,0,1,3,1.0,1,1,0,-4.189403263991
1,56,3,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.1928289054561
1.25,52,2,6.26567,-75.60541,0,1,1,5,1.0,1,1,0,-4.1932390726825
0.8,47,3,6.24408,-75.59508,1,1,1,3,1.0,1,1,0,-4.1932602185202
1.2,53,2,6.26567,-75.60541,0,1,1,5,1.0,1,1,0,-4.1970271196803
0.85,60,2,6.24831,-75.60905,0,1,0,3,1.0,1,1,0,-4.1970337909505
2.2,105,3,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-4.2000504575507
1.75,75,3,6.26567,-75.60541,1,0,1,4,1.0,1,1,0,-4.2030699373965
1.5,100,3,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-4.2045701506756
1,65,2,6.23584,-75.59159,0,0,0,4,1.0,0,1,0,-4.2089735520209
1.15,74,2,6.22624,-75.59555,0,0,0,3,1.0,0,1,0,-4.209891548186
1.3,95,3,6.25191,-75.60376,0,1,0,3,1.0,1,1,0,-4.2154399565693
1.7,70,3,6.24909,-75.59132,1,0,0,5,1.0,1,1,0,-4.2159718685477
2.45,95,3,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-4.2218225819865
0.9,50,2,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.2227835542083
1.1,69,3,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-4.2246301635347
1.1,60,2,6.26567,-75.60541,0,1,1,3,1.0,0,1,0,-4.2274438222566
1.5,100,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.2316860305482
1.2,80,3,6.24831,-75.60905,0,1,0,3,1.0,1,1,0,-4.2324103320694
1.65,68,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.2333988844065
0.95,50,2,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.2351649232036
2,80,2,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-4.2359946868185
2,80,2,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-4.2359946868185
1.4,92,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.2409497698279
0.9,52,2,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.2432712861079
0.8,50,2,6.234,-75.57743,0,0.5,0,3,1.0,0,1,0,-4.2438859566526
1.57,68,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.2472423004116
1.57,68,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.2472423004116
1.57,68,2,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-4.2472423004116
2.2,83,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.2477021140892
0.95,80,2,6.23527,-75.59969,0,0,0,3,1.0,1,1,0,-4.2496014919642
1.1,59,3,6.26613,-75.59367,0,1,1,3,1.0,0,1,0,-4.2507437580345
1.1,56,3,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.2526190014831
1.6,66,2,6.21902,-75.60331,1,0,1,5,1.0,1,1,0,-4.2582485417961
0.95,70,3,6.24408,-75.59508,1,0,0,3,1.0,1,1,0,-4.259138174478
1.7,65,2,6.20385,-75.57168,0,1,1,5,1.0,1,1,0,-4.2626749342209
1.2,60,3,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.2627058446525
1.4,85,2,6.24896,-75.61274,0,1,0,3,1.0,1,1,0,-4.2635924060694
1.1,60,3,6.26567,-75.60541,0,1,1,3,1.0,1,1,0,-4.2696031649284
1.2,75,3,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-4.2705478144366
1.3,60,3,6.21902,-75.60331,0,1,1,4,1.0,0,1,0,-4.2720021442271
0.85,54,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.2727030338413
2.2,70,2,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.2733230184719
0.9,42,2,6.21086,-75.59868,0,1,0,4,1.0,1,1,0,-4.2742044980895
1.3,85,3,6.26567,-75.60541,1,1,1,4,1.0,0,1,0,-4.2780536838373
1.25,60,3,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.2805548979732
1.25,60,3,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.2805548979732
1.25,60,3,6.23465,-75.57607,1,1,1,5,1.0,1,1,0,-4.2833191434314
1.15,58,3,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-4.2845132434259
1.3,65,3,6.21902,-75.60331,0,1,1,5,1.0,1,1,0,-4.2848810881828
1.1,58,3,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.285898725508
1.8,68,3,6.21902,-75.60331,1,0,1,4,1.0,1,1,0,-4.2918704760828
0.9,53,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.2941174736303
1.2,70,3,6.19676,-75.57473,1,1,1,5,1.0,1,1,0,-4.300482985099
1.25,62,3,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.3049506427872
1.8,100,3,6.24643,-75.58541,0,1,0,4,1.0,1,1,0,-4.3054063964057
1.3,65,2,6.19676,-75.57473,0,0,1,4,1.0,1,1,0,-4.3058904506386
1.3,75,3,6.2407,-75.60679,1,1,0,5,1.0,1,1,0,-4.3063623955163
1.3,75,3,6.2407,-75.60679,1,1,0,5,1.0,1,1,0,-4.3063623955163
1.3,75,3,6.2407,-75.60679,1,1,0,5,1.0,1,1,0,-4.3063623955163
1.4,78,3,6.21902,-75.60331,0,1,1,5,1.0,1,1,0,-4.3103600769832
0.95,52,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.3109797032486
2,85,2,6.19676,-75.57473,1,1,1,5,1.0,1,1,0,-4.3111849907425
2.2,75,3,6.19676,-75.57473,1,1,1,4,1.0,1,1,0,-4.3126181226006
1.35,56,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3140152319991
1.3,88,2,6.24909,-75.59132,0,1,0,5,1.0,0,1,0,-4.3202199676502
1.45,80,3,6.26613,-75.59367,1,1,0,5,1.0,0,1,0,-4.3208377906397
1.25,50,2,6.19676,-75.57473,1,1,1,4,1.0,0,1,0,-4.3219490353855
1.1,65,3,6.26567,-75.60541,0,1,1,3,1.0,1,1,0,-4.3222637964532
0.98,65,2,6.22355,-75.60327,0,1,0,3,1.0,0,1,0,-4.3255278390404
1.1,61,2,6.23932,-75.58988,0,1,0,5,1.0,0,1,0,-4.3261088278036
1.1,55,3,6.24408,-75.59508,1,1,1,3,1.0,0,1,0,-4.3281917829624
2.3,88,3,6.26826,-75.58715,1,1,1,4,1.0,1,1,0,-4.329041983208
1.9,78,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3292516307999
1.9,78,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3292516307999
0.9,55,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.3340601820633
1.7,95,3,6.24909,-75.59132,1,1,0,5,1.0,1,1,0,-4.3349768926993
1,65,3,6.25898,-75.61355,1,0.5,1,3,1.0,1,1,0,-4.3388172394429
1.55,65,2,6.24307,-75.58122,1,0,1,5,1.0,1,1,0,-4.3391907209199
0.95,56,2,6.26567,-75.60541,0,1,1,3,1.0,1,1,0,-4.3426406988533
0.98,68,2,6.22355,-75.60327,0,1,0,3,1.0,0,1,0,-4.343798249139
0.98,68,2,6.22355,-75.60327,0,1,0,3,1.0,0,1,0,-4.343798249139
0.98,68,2,6.22355,-75.60327,0,1,0,3,1.0,0,1,0,-4.343798249139
1.2,54,3,6.23465,-75.57607,0,1,1,4,1.0,1,1,0,-4.3446280478374
1.75,74,3,6.26567,-75.60541,1,1,1,4,1.0,0,1,0,-4.3446522988792
1.15,80,3,6.24408,-75.59508,0,1,0,3,1.0,0,1,0,-4.3510693673799
1.05,60,2,6.22624,-75.59555,0,0,0,3,1.0,1,1,0,-4.3516584939494
1.5,70,3,6.26567,-75.60541,1,1,1,5,1.0,1,1,0,-4.3533642515118
1.5,70,3,6.19676,-75.57473,1,1,1,5,1.0,1,1,0,-4.3559516134835
1.4,60,3,6.23557,-75.60947,1,1,1,3,1.0,1,1,0,-4.3560180407645
0.93,60,3,6.23113,-75.60013,0,1,1,3,1.0,1,1,0,-4.3570535763248
1.4,90,3,6.25356,-75.59456,0,1,0,4,1.0,0,1,0,-4.3586057473856
1.4,80,3,6.23584,-75.59159,1,1,0,5,1.0,0,1,0,-4.3588908458769
1.1,65,2,6.25191,-75.60376,0,1,0,3,1.0,0,1,0,-4.3620483216401
1.2,96,3,6.23113,-75.60013,0,1,0,4,1.0,1,1,0,-4.3627185020739
1.8,80,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3640141817571
1.8,64,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3642957658842
0.9,57,2,6.23465,-75.57607,0,1,1,3,1.0,1,1,0,-4.3664697746286
1.2,60,2,6.25191,-75.60376,1,0,0.5,5,1.0,0,1,0,-4.366502896858
1,53,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.3676744207347
2.3,86,3,6.26613,-75.59367,1,1,1,4,1.0,1,1,0,-4.3677598074635
1.48,65,3,6.26567,-75.60541,1,1,1,4,1.0,0,1,0,-4.3684045523328
2.1,80,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-4.371049352876
1.5,85,3,6.23113,-75.60013,0,1,0,4,1.0,0,1,0,-4.3722048924867
1.2,50,2,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-4.3743048062013
0.98,54,3,6.24408,-75.59508,0,1,1,3,1.0,1,1,0,-4.3745909823172
1.9,80,3,6.23584,-75.59159,0,1,1,5,1.0,1,1,0,-4.3774505068156
1,56,2,6.23113,-75.60013,0,1,1,4,1.0,0,1,0,-4.3865286338536
2.2,79,2,6.20385,-75.57168,1,1,1,4,1.0,1,1,0,-4.3867610715703
